particle_id,birth_time_s,x_mm,y_mm,z_mm,vx_m_s,vy_m_s,vz_m_s,mass_amu,charge_state
1,2.2160659011593152e-07,0.17459625706925594,-0.06967350576900778,-1.5,-52.83436332477877,-19.766073212341794,1963.7288811513572,100.0,1
2,3.5122881269367285e-07,0.28549469560933977,-0.03773781648053242,-1.5,3.230724846962915,69.9492467350817,1963.2905927458341,100.0,1
3,4.244942059653096e-07,-0.2555783669649053,-0.26948070263956775,-1.5,-72.16143374382611,34.32314943786542,1962.9131247100145,100.0,1
4,6.854651800661446e-07,0.044535236185825104,0.33918158234195217,-1.5,-34.753142722692154,-135.93586612714677,1959.522121752467,100.0,1
5,1.6966043486534854e-07,0.04745299863491792,0.1523658077144122,-1.5,2.831411440889148,-165.5170559122327,1957.5518827294286,100.0,1
6,3.435461432943175e-08,0.1794795774710253,0.2523644593461726,-1.5,67.21926568592974,129.26576543410494,1959.1286885943737,100.0,1
7,4.344099359529769e-07,-0.46105167257704815,-0.1901156803417004,-1.5,-55.829352979601836,-160.03195048492796,1957.2138729418407,100.0,1
8,5.578041535967657e-07,0.017507714383359466,0.4639572443073548,-1.5,-37.759998428395946,-13.174178393811342,1964.131846340379,100.0,1
9,3.447277716570712e-07,0.1420253173557654,-0.1938014534244496,-1.5,-130.56522142284672,-9.302299513005662,1960.1733281637887,100.0,1
10,2.0267261761170238e-07,0.17252803307946463,-0.1741388570300147,-1.5,87.07582021623777,-11.525307036674718,1962.574394793102,100.0,1
11,6.458920527176413e-07,-0.3613008700630079,-0.12085765119317754,-1.5,90.73961020586077,72.63132704037555,1961.0977282476704,100.0,1
12,1.5809402670981025e-07,-0.3177046079579722,0.3428558884266304,-1.5,-60.57121449152146,-1.4161576596097516,1963.6044430431084,100.0,1
13,7.137680911324292e-07,0.4028149193725363,0.06557638458423837,-1.5,169.44584828471628,-4.450681555857498,1957.2127074487566,100.0,1
14,2.0041392794028178e-07,-0.29260171701669635,-0.012082510778840335,-1.5,115.68714498612896,-31.26970115614915,1960.8804085258985,100.0,1
15,5.995024958674928e-07,0.2733408511393295,0.24803142113241958,-1.5,51.581849822711575,56.458087217246856,1963.0499441997822,100.0,1
16,5.391628724248648e-07,0.3452700203322755,-0.0403605619303331,-1.5,48.21185600010802,-15.904950913859262,1963.8828722058715,100.0,1
17,4.2770460638031793e-07,-0.4591303541901608,-0.10041322079273902,-1.5,46.89871259652411,-156.06998701836204,1957.768105822293,100.0,1
18,4.962868832459874e-07,-0.03586433254705604,0.33248164913499173,-1.5,-27.8843178528707,111.14575982269655,1961.1941186831677,100.0,1
19,2.9341036831832323e-07,-0.16286578463166487,0.1089175311496119,-1.5,74.89664111864755,104.83554336243651,1960.3094878776612,100.0,1
20,1.459982830053963e-07,-0.2894753694952549,0.16991532715080532,-1.5,73.41838809807324,68.03042187790008,1961.9874842246898,100.0,1
21,3.6022096306898404e-07,0.36253850652043734,-0.0864973757825202,-1.5,-128.91858591255732,-20.824700079636653,1960.1937701000456,100.0,1
22,1.4185290969543796e-07,0.39508751955598775,-0.04679511899380572,-1.5,-48.70397418408966,-152.58431344542728,1957.9987835683644,100.0,1
23,2.517551326030734e-07,-0.3404869356921754,-0.2942886564994029,-1.5,-68.72646908709083,-79.77599099457687,1961.715002229882,100.0,1
24,2.0674553366675513e-07,-0.41992707344840247,-0.027731893499723364,-1.5,-85.17875559879481,74.3136147414063,1961.2841080590129,100.0,1
25,3.644212927706848e-07,-0.24655625239445306,-0.1592279208347788,-1.5,41.762194669764824,-44.62394613330134,1963.5880191104213,100.0,1
